STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150120,0,0,0,33,-43
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150121,30,0,46,-27,-77
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150122,0,50,0,28,-32
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150123,5,30,8,11,-77
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150124,69,130,114,56,-10
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150125,3,50,3,33,-55
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150126,76,80,114,-38,-77
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150127,3,150,3,-16,-99
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150128,0,150,0,11,-121
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150129,15,130,18,-16,-166
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150130,15,150,10,11,-116
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150131,0,150,0,-21,-138
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150201,51,130,58,-5,-82
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150202,81,230,56,22,-93
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150203,0,200,0,-27,-166
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150204,3,200,0,33,-99
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150205,0,200,5,6,-155
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150206,0,180,0,-32,-199
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150207,0,180,0,39,-127
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150208,13,180,0,56,0
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150209,53,150,0,22,-16
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150210,0,130,0,0,-49
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150211,0,130,0,11,-88
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150212,3,130,0,17,-143
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150213,0,130,0,-60,-166
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150214,28,130,56,-38,-127
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150215,0,180,0,-116,-188
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150216,0,150,0,-105,-205
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150217,5,150,8,-32,-143
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150218,5,150,25,-32,-177
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150219,0,180,0,-93,-177
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150220,0,180,0,-88,-199
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150221,33,150,25,-43,-177
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150222,0,180,0,33,-43
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150223,0,130,0,-10,-177
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150224,0,130,0,-60,-227
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150225,0,130,0,22,-143
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150226,0,130,0,-21,-88
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150227,0,100,0,-22,-127
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150228,0,100,0,-16,-155
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150301,56,130,58,-32,-127
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150302,0,180,0,17,-60
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150303,102,130,25,-5,-127
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150304,8,150,0,33,-16
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150305,0,150,0,22,-110
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150306,0,130,0,-43,-171
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150307,0,130,0,28,-149
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150308,0,130,0,83,-32
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150309,0,100,0,111,-43
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150310,48,30,0,72,-32
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150311,0,0,0,122,22
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150312,0,0,0,89,-21
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150313,3,0,0,78,-60
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150314,112,0,0,67,17
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150315,0,0,0,50,-5
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150316,0,0,0,89,-16
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150317,0,0,0,111,-5
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150318,0,0,0,56,-38
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150319,0,0,0,67,-43
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150320,94,0,97,17,-16
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150321,0,80,0,67,-5
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150322,0,0,0,50,-38
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150323,0,0,0,39,-66
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150324,0,0,0,83,-66
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150325,23,0,0,50,-55
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150326,41,0,0,100,-10
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150327,0,0,0,67,0
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150328,0,0,0,6,-66
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150329,0,0,0,83,-71
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150330,0,0,0,122,22
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150331,117,0,109,44,-32
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150401,0,50,0,111,-27
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150402,18,0,0,194,-27
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150403,41,0,0,150,83
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150404,13,0,0,106,11
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150405,0,0,0,167,-21
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150406,3,0,0,217,-16
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150407,56,0,0,133,78
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150408,107,0,0,83,50
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150409,89,0,0,72,39
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150410,114,0,0,122,28
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150411,0,0,0,144,22
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150412,0,0,0,200,-16
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150413,0,0,0,244,67
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150414,56,0,0,194,72
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150415,0,0,0,200,33
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150416,5,0,0,211,28
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150417,51,0,0,228,100
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150418,0,0,0,283,56
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150419,0,0,0,211,44
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150420,457,0,0,206,72
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150421,25,0,0,161,61
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150422,30,0,0,122,33
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150423,0,0,0,67,22
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150424,0,0,0,122,17
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150425,0,0,0,144,-5
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150426,0,0,0,150,-5
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150427,0,0,0,139,78
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150428,0,0,0,211,67
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150429,0,0,0,239,50
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150430,0,0,0,222,61
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150501,0,0,0,172,94
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150502,0,0,0,256,72
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150503,0,0,0,267,61
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150504,0,0,0,300,83
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150505,0,0,0,250,156
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150506,51,0,0,172,128
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150507,0,0,0,261,111
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150508,0,0,0,311,128
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150509,0,0,0,278,167
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150510,0,0,0,300,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150511,0,0,0,300,183
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150512,10,0,0,283,139
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150513,0,0,0,161,61
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150514,0,0,0,217,33
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150515,8,0,0,228,78
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150516,66,0,0,278,144
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150517,0,0,0,283,172
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150518,272,0,0,300,178
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150519,5,0,0,306,139
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150520,0,0,0,167,78
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150521,8,0,0,139,83
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150522,3,0,0,222,72
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150523,0,0,0,222,28
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150524,0,0,0,283,39
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150525,0,0,0,306,139
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150526,81,0,0,278,189
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150527,3,0,0,278,189
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150528,0,0,0,294,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150529,0,0,0,294,117
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150530,30,0,0,294,206
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150531,244,0,0,267,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150601,0,0,0,233,133
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150602,10,0,0,172,106
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150603,0,0,0,217,89
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150604,15,0,0,206,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150605,58,0,0,261,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150606,0,0,0,239,106
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150607,0,0,0,250,78
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150608,180,0,0,278,167
