STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101104,-666,-9999,-666,-9999,-666,-9999,8,0,658,0,76,43,12,3,0,0,0,0,0,0,0,0,0,690,236,808,572,61,56,75,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101105,-666,-9999,-666,-9999,-666,-9999,10,0,660,0,77,43,13,3,0,0,0,0,0,0,0,0,0,686,235,803,568,61,56,75,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101106,-666,-9999,-666,-9999,-666,-9999,12,0,662,0,78,44,13,3,0,0,0,0,0,0,0,0,0,682,235,799,564,60,56,75,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101107,-666,-9999,-666,-9999,-666,-9999,14,0,664,0,79,44,13,3,0,0,0,0,0,0,0,0,0,677,234,794,560,60,57,75,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101108,-666,-9999,-666,-9999,-666,-9999,16,0,666,0,80,45,13,3,0,0,0,0,0,0,0,0,0,673,234,790,556,60,57,75,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101109,-666,-9999,-666,-9999,-666,-9999,18,0,668,0,81,45,14,3,0,0,0,0,0,0,0,0,0,669,233,785,552,60,57,75,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101110,-666,-9999,-666,-9999,-666,-9999,20,0,670,0,83,46,14,3,0,0,0,0,0,0,0,0,0,664,232,780,548,60,57,75,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101111,-666,-9999,-666,-9999,-666,-9999,21,0,671,0,84,47,14,3,0,0,0,0,0,0,0,0,0,660,232,776,544,60,57,74,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101112,-666,-9999,-666,-9999,-666,-9999,23,0,673,0,85,48,15,3,0,0,0,0,0,0,0,0,0,656,231,771,540,59,57,74,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101113,-666,-9999,-666,-9999,-666,-9999,25,0,675,0,87,49,15,3,0,0,0,0,0,0,0,0,0,651,230,766,536,59,57,74,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101114,-666,-9999,-666,-9999,-666,-9999,27,0,677,0,88,50,15,3,0,0,0,0,0,0,0,0,0,647,230,762,532,59,57,73,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101115,-666,-9999,-666,-9999,-666,-9999,29,0,679,0,89,51,15,3,0,0,0,0,0,0,0,0,0,643,229,757,528,59,57,73,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101116,-666,-9999,-666,-9999,-666,-9999,31,0,681,0,90,52,16,3,0,0,0,0,0,0,0,0,0,638,228,752,524,58,58,73,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101117,-666,-9999,-666,-9999,-666,-9999,32,0,682,0,91,53,16,3,0,0,0,0,0,0,0,0,0,634,227,747,520,58,58,72,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101118,-666,-9999,-666,-9999,-666,-9999,34,0,684,0,93,53,16,3,0,0,0,0,0,0,0,0,0,629,227,743,516,57,58,72,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101119,-666,-9999,-666,-9999,-666,-9999,36,0,686,0,94,54,16,3,0,0,0,0,0,0,0,0,0,625,226,738,512,57,58,72,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101120,-666,-666,-666,-666,-666,-666,39,0,689,0,96,55,16,3,0,0,0,0,-9999,0,0,0,0,621,225,733,508,57,58,71,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101121,4,-666,15,-666,36,-666,41,0,691,0,97,56,16,3,0,0,0,0,-9999,0,0,0,0,617,224,729,505,56,59,71,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101122,4,-666,15,-666,36,-666,43,0,693,0,98,57,16,3,0,0,0,0,-9999,0,0,0,0,613,223,724,501,56,59,71,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101123,4,-666,15,-666,36,-666,46,0,696,0,100,58,16,3,0,0,0,0,-9999,0,0,0,0,609,223,720,497,56,59,71,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101124,4,-666,15,-666,36,-666,49,0,699,0,102,59,16,3,0,0,0,0,-9999,0,0,0,0,605,222,715,494,56,59,70,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101125,4,-666,15,-666,36,-666,52,0,702,0,104,60,17,3,0,0,0,0,-9999,0,0,0,0,601,221,711,490,55,59,70,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101126,4,-666,15,-666,36,-666,54,0,704,0,106,62,17,3,0,0,0,0,-9999,0,0,0,0,597,220,707,487,55,59,70,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101127,4,-666,15,-666,36,-666,57,0,707,0,107,63,17,3,0,0,0,0,-9999,0,0,0,0,593,220,703,483,55,59,69,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101128,4,-666,15,-666,35,-666,60,0,710,0,109,64,17,3,0,0,0,0,-9999,0,0,0,0,589,219,699,480,54,59,69,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101129,4,-666,15,-666,35,-666,63,0,713,0,111,65,18,3,0,0,0,0,-9999,0,0,0,0,586,218,695,477,54,59,69,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101130,4,-666,15,-666,35,-666,65,0,715,0,112,66,18,3,0,0,0,0,-9999,0,0,0,0,582,218,691,474,53,59,68,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101201,4,-666,15,-666,35,-666,3,0,718,0,114,67,18,3,0,0,0,0,2,0,0,0,0,579,217,688,471,53,59,68,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101202,4,-666,15,-666,35,-666,5,0,720,0,115,68,19,3,0,0,0,0,2,0,0,0,0,576,216,684,468,53,59,68,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101203,4,-666,15,-666,35,-666,8,0,723,0,116,69,19,3,0,0,0,0,3,0,0,0,0,573,216,681,465,53,59,67,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101204,4,-666,15,-666,35,-666,11,0,726,0,117,69,19,3,0,0,0,0,3,0,0,0,0,570,215,678,463,52,59,67,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101205,3,-666,15,-666,34,-666,14,0,729,0,118,70,19,3,0,0,0,0,3,0,0,0,0,567,215,675,460,52,59,67,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101206,3,-666,15,-666,34,-666,17,0,732,0,119,70,19,3,0,0,0,0,3,0,0,0,0,565,214,672,458,52,59,66,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101207,3,-666,15,-666,34,-666,19,0,734,0,119,70,19,3,0,0,0,0,3,0,0,0,0,563,214,669,456,52,60,66,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101208,3,-666,15,-666,34,-666,22,0,737,0,120,71,19,3,0,0,0,0,4,0,0,0,0,560,213,667,454,51,60,66,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101209,3,-666,14,-666,33,-666,25,0,740,0,121,71,19,3,0,0,0,0,4,0,0,0,0,558,213,665,452,51,60,66,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101210,3,-666,14,-666,33,-666,28,0,743,0,122,71,19,3,0,0,0,0,4,0,0,0,0,556,212,662,450,51,60,65,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101211,3,-666,14,-666,33,-666,31,0,746,0,122,71,19,3,0,0,0,0,4,0,0,0,0,555,212,660,449,51,60,65,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101212,3,-666,14,-666,32,-666,34,0,749,0,123,70,19,3,0,0,0,0,4,0,0,0,0,553,212,659,447,51,60,65,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101213,3,-666,14,-666,32,-666,37,0,752,0,123,70,18,3,0,0,0,0,4,0,0,0,0,551,211,657,446,51,60,65,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101214,3,-666,13,-666,32,-666,40,0,755,0,124,70,18,3,0,0,0,0,4,0,0,0,0,550,211,656,445,51,60,65,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101215,3,-666,13,-666,32,-666,43,0,758,0,125,71,18,3,0,0,0,0,4,0,0,0,0,549,211,655,444,51,60,65,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101216,3,-666,13,-666,32,-666,46,0,761,0,126,71,18,3,0,0,0,0,4,0,0,0,0,548,211,654,443,51,60,65,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101217,3,-666,13,-666,32,-666,49,0,764,0,127,71,19,3,0,0,0,0,5,0,0,0,0,547,211,653,442,51,60,65,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101218,3,-666,13,-666,31,-666,52,0,767,0,128,72,19,3,0,0,0,0,5,0,0,0,0,547,210,652,441,51,60,65,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101219,3,-666,13,-666,31,-666,55,0,770,0,128,72,18,3,0,0,0,0,5,0,0,0,0,546,210,651,441,51,60,64,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101220,3,-666,13,-666,31,-666,57,0,772,0,129,72,18,3,0,0,0,0,5,0,0,0,0,546,210,651,441,51,60,64,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101221,3,-666,13,-666,31,-666,60,0,775,0,130,72,18,3,0,0,0,0,5,0,0,0,0,546,210,651,440,51,60,64,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101222,3,-666,13,-666,30,-666,63,0,778,0,130,72,18,3,0,0,0,0,5,0,0,0,0,545,210,651,440,50,60,64,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101223,3,-666,12,-666,30,-666,65,0,780,0,131,72,18,3,0,0,0,0,5,0,0,0,0,546,210,651,440,50,60,64,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101224,3,-666,12,-666,30,-666,68,0,783,0,131,72,18,3,0,0,0,0,4,0,0,0,0,546,210,651,440,50,61,64,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101225,3,-666,12,-666,30,-666,71,0,786,0,131,73,18,3,0,0,0,0,4,0,0,0,0,546,210,651,441,50,61,64,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101226,3,-666,12,-666,30,-666,73,0,788,0,131,73,18,3,0,0,0,0,4,0,0,0,0,546,211,652,441,50,61,64,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101227,3,-666,12,-666,30,-666,76,0,791,0,131,73,18,3,0,0,0,0,4,0,0,0,0,547,211,652,441,50,61,64,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101228,3,-666,12,-666,30,-666,79,0,794,0,132,73,18,3,0,0,0,0,4,0,0,0,0,547,211,653,442,50,61,64,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101229,3,-666,12,-666,30,-666,82,0,797,0,132,73,18,3,0,0,0,0,3,0,0,0,0,548,211,653,442,51,61,64,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101230,3,-666,12,-666,31,-666,85,0,800,0,132,73,18,3,0,0,0,0,3,0,0,0,0,548,211,654,443,51,62,64,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101231,3,-666,12,-666,31,-666,88,0,803,0,132,74,18,3,0,0,0,0,3,0,0,0,0,549,212,655,443,51,62,64,54
