STATION,STATION_NAME,DATE,MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,*,*,*,*
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100101,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,153,363,210,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100102,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,153,362,209,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100103,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,153,361,208,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100104,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,153,360,207,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100105,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,153,360,206,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100106,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,154,359,205,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100107,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,154,359,205,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100108,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,154,358,204,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100109,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,155,358,203,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100110,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,155,358,203,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100111,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,156,358,202,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100112,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,157,358,201,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100113,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,157,358,201,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100114,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,158,358,200,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100115,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,158,358,200,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100116,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,159,359,200,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100117,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,160,359,199,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100118,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,161,360,199,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100119,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,161,360,199,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100120,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,162,361,199,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100121,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,163,361,199,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100122,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,164,362,199,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100123,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,164,363,199,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100124,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,165,364,199,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100125,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,166,365,199,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100126,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,167,366,200,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100127,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,167,368,200,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100128,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,168,369,201,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100129,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,169,370,202,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100130,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,170,372,202,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100131,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,170,374,203,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100201,6,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,171,375,204,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100202,12,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,172,377,205,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100203,19,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,173,379,207,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100204,25,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,173,381,208,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100205,31,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,174,384,210,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100206,37,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,175,386,211,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100207,43,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,175,388,213,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100208,48,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,176,391,215,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100209,54,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,177,394,217,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100210,60,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,178,396,219,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100211,67,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,178,399,221,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100212,74,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,179,402,223,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100213,80,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,180,405,226,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100214,87,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,180,408,228,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100215,94,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,181,412,231,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100216,101,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,182,415,233,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100217,108,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,183,418,236,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100218,115,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,183,422,239,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100219,122,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,184,426,242,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100220,127,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,185,429,244,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100221,132,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,186,433,247,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100222,137,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,186,437,250,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100223,143,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,187,441,254,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100224,148,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,188,445,257,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100225,154,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,189,449,260,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100226,159,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,190,453,263,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100227,163,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,191,457,266,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100228,167,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,192,461,270,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100301,5,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,193,465,273,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100302,11,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,194,470,276,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100303,16,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,195,474,279,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100304,23,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,195,478,283,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100305,30,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,196,483,286,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100306,38,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,197,487,289,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100307,45,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,198,491,293,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100308,52,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,199,496,296,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100309,60,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,200,500,300,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100310,67,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,201,504,303,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100311,75,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,202,508,306,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100312,82,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,203,513,310,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100313,90,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,204,517,313,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100314,98,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,205,521,316,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100315,106,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,206,526,320,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100316,114,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,207,530,323,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100317,123,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,208,534,326,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100318,132,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,209,538,330,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100319,141,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,209,542,333,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100320,151,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,210,546,336,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100321,160,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,211,551,340,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100322,172,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,212,555,343,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100323,186,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,212,559,346,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100324,200,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,213,563,350,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100325,215,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,214,567,353,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100326,229,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,214,571,356,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100327,245,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,215,575,360,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100328,260,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,215,578,363,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100329,275,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,216,582,367,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100330,289,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,216,586,370,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100331,303,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,217,590,373,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100401,14,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,217,594,377,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100402,27,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,217,597,380,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100403,39,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,218,601,384,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100404,51,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,218,605,387,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100405,64,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,218,609,390,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100406,77,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,218,612,394,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100407,89,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,218,616,397,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100408,102,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,219,619,401,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100409,114,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,219,623,404,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100410,127,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,219,627,408,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100411,141,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,219,630,411,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100412,154,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,219,634,415,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100413,167,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,219,637,418,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100414,181,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,219,641,421,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100415,193,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,219,644,425,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100416,206,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,219,647,428,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100417,220,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,219,651,432,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100418,234,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,219,654,435,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100419,249,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,219,658,438,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100420,261,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,219,661,442,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100421,272,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,219,664,445,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100422,282,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,219,668,448,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100423,292,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,220,671,451,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100424,303,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,220,674,455,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100425,313,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,220,677,458,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100426,325,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,220,681,461,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100427,338,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,220,684,464,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100428,352,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,220,687,467,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100429,367,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,220,690,470,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100430,384,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,220,693,473,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100501,13,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,220,696,476,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100502,26,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,220,700,480,0,0,0,0
